height,timestamp,masp_epoch,token_address,last_inflation,last_locked
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,157364487804
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,809158230
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,5041762672
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,62825906904
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,108590663
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,3472365705
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,35673810162339
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,52611361500,431258143176
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,196420885
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1703533296
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
5531949,2026-02-23T04:29:30.792650913Z,446,tnam1p5hpxyzdpyjdmdt5axx0q8sl6tvfzdmehse9ca7z,0,0
