height,timestamp,masp_epoch,token_address,last_inflation,last_locked
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122920102983
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,6800788760
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,104334154688
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,1305778612647
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,904206802
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,240812523223
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,39255064344122
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,26646850956,1019430237772
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,5064014749
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1p5hpxyzdpyjdmdt5axx0q8sl6tvfzdmehse9ca7z,0,0
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1pk9mqcwc8q497enfp9pgrx7x7kxfqz9etu0ur067,0,0
4666643,2025-12-15T03:46:12.407495524Z,376,tnam1phtm05yrtdw24jjjzzvnnn4svnvpa0qf3v9zggvm,0,0
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122977102983
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,6800788760
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,105214954688
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,1325677839634
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,904206802
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,240812523223
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,39229503942141
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,26532965226,1019654422526
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,5064014749
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
4656643,2025-12-14T08:16:46.069716096Z,375,tnam1p5hpxyzdpyjdmdt5axx0q8sl6tvfzdmehse9ca7z,0,0
