height,timestamp,masp_epoch,token_address,last_inflation,last_locked
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122683638485
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,809158230
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,6667242268
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,60947926904
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,108590663
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,3582445516
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,38178180056543
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,40348891520,848018866887
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,196420885
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1p5hpxyzdpyjdmdt5axx0q8sl6tvfzdmehse9ca7z,0,0
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1pk9mqcwc8q497enfp9pgrx7x7kxfqz9etu0ur067,0,0
5270835,2026-02-02T04:29:19.077331991Z,425,tnam1phtm05yrtdw24jjjzzvnnn4svnvpa0qf3v9zggvm,0,0
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122683638485
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,809158230
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,6667242268
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,61335938254
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,108590663
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,3582445516
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,38138216797262
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,39988825285,847766866887
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,686515835
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1p5hpxyzdpyjdmdt5axx0q8sl6tvfzdmehse9ca7z,0,0
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1pk9mqcwc8q497enfp9pgrx7x7kxfqz9etu0ur067,0,0
5260835,2026-02-01T09:07:50.908029736Z,424,tnam1phtm05yrtdw24jjjzzvnnn4svnvpa0qf3v9zggvm,0,0
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122713638485
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,809158230
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,6667242268
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,61335938254
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,108590663
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,3582445516
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,38103875366344
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,39640111888,852405066887
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,686515835
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1p5hpxyzdpyjdmdt5axx0q8sl6tvfzdmehse9ca7z,0,0
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1pk9mqcwc8q497enfp9pgrx7x7kxfqz9etu0ur067,0,0
5250835,2026-01-31T13:49:09.847774267Z,423,tnam1phtm05yrtdw24jjjzzvnnn4svnvpa0qf3v9zggvm,0,0
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122712568485
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,809158230
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,6667242268
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,61332538254
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,108590663
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,3582445516
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,38161814284787
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,39285294000,852002970793
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,686515835
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
5240835,2026-01-30T18:29:38.337689651Z,422,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
