height,timestamp,masp_epoch,token_address,last_inflation,last_locked
3461089,2025-09-08T03:10:40.312361746Z,278,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,25896156613,120498768870
3461089,2025-09-08T03:10:40.312361746Z,278,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,5702921244,43891981965
3461089,2025-09-08T03:10:40.312361746Z,278,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,25894719360,121215574835
3461089,2025-09-08T03:10:40.312361746Z,278,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,25896748878,1524676334006
3461089,2025-09-08T03:10:40.312361746Z,278,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,1128811023,14671130884
3461089,2025-09-08T03:10:40.312361746Z,278,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,25896544773,687139735290
3461089,2025-09-08T03:10:40.312361746Z,278,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,53299064417922
3461089,2025-09-08T03:10:40.312361746Z,278,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,51795876100,1358755504472
3461089,2025-09-08T03:10:40.312361746Z,278,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,2892630384
3461089,2025-09-08T03:10:40.312361746Z,278,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1326683296
3461089,2025-09-08T03:10:40.312361746Z,278,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34334300000
3451089,2025-09-07T07:42:14.028168375Z,277,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,25888336812,120497768870
3451089,2025-09-07T07:42:14.028168375Z,277,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,5620510216,43891981965
3451089,2025-09-07T07:42:14.028168375Z,277,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,25887316780,111291574835
3451089,2025-09-07T07:42:14.028168375Z,277,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,25888532280,1524986334006
3451089,2025-09-07T07:42:14.028168375Z,277,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,1108767402,14671130884
3451089,2025-09-07T07:42:14.028168375Z,277,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,25888512574,687139735290
3451089,2025-09-07T07:42:14.028168375Z,277,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,53194595586612
3451089,2025-09-07T07:42:14.028168375Z,277,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,51779289264,1358618593567
3451089,2025-09-07T07:42:14.028168375Z,277,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,2892630384
3451089,2025-09-07T07:42:14.028168375Z,277,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1326683296
3451089,2025-09-07T07:42:14.028168375Z,277,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34334300000
3441089,2025-09-06T12:15:15.960893939Z,276,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,25880517011,120496768870
3441089,2025-09-06T12:15:15.960893939Z,276,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,5538077248,43891981965
3441089,2025-09-06T12:15:15.960893939Z,276,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,25879282364,111291574835
3441089,2025-09-06T12:15:15.960893939Z,276,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,25881350001,1524936334006
3441089,2025-09-06T12:15:15.960893939Z,276,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,1088722314,14671130884
3441089,2025-09-06T12:15:15.960893939Z,276,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,25881263669,687118938569
3441089,2025-09-06T12:15:15.960893939Z,276,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,53067982580757
3441089,2025-09-06T12:15:15.960893939Z,276,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,51762146880,1358297420196
3441089,2025-09-06T12:15:15.960893939Z,276,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,2892630384
3441089,2025-09-06T12:15:15.960893939Z,276,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1326683296
3441089,2025-09-06T12:15:15.960893939Z,276,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34334300000
3431089,2025-09-05T16:44:21.610963826Z,275,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,25872922572,120544768870
3431089,2025-09-05T16:44:21.610963826Z,275,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,5455622340,43891981965
3431089,2025-09-05T16:44:21.610963826Z,275,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,25870029032,123578721684
3431089,2025-09-05T16:44:21.610963826Z,275,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,25872348960,1524894349616
3431089,2025-09-05T16:44:21.610963826Z,275,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,1068675759,14671130884
3431089,2025-09-05T16:44:21.610963826Z,275,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,25873238341,687118938569
3431089,2025-09-05T16:44:21.610963826Z,275,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,52959838788180
3431089,2025-09-05T16:44:21.610963826Z,275,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,51746751628,1188226263858
3431089,2025-09-05T16:44:21.610963826Z,275,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,2892630384
3431089,2025-09-05T16:44:21.610963826Z,275,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1326683296
3431089,2025-09-05T16:44:21.610963826Z,275,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34334300000
3411089,2025-09-04T01:45:58.948000493Z,274,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,25608763865,120492958870
3411089,2025-09-04T01:45:58.948000493Z,274,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,5373143298,43891981965
3411089,2025-09-04T01:45:58.948000493Z,274,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,25863170688,111371901684
