height,timestamp,masp_epoch,token_address,last_inflation,last_locked
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122826308093
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,5809258230
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,97739198370
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,129600512343
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,309623591
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,232799513318
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,36544604255343
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,33358653020,731529045769
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,196296340
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1p5hpxyzdpyjdmdt5axx0q8sl6tvfzdmehse9ca7z,0,0
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1pk9mqcwc8q497enfp9pgrx7x7kxfqz9etu0ur067,0,0
5011391,2026-01-12T03:54:00.939304294Z,404,tnam1phtm05yrtdw24jjjzzvnnn4svnvpa0qf3v9zggvm,0,0
5001391,2026-01-11T08:22:34.878176926Z,403,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122826308093
5001391,2026-01-11T08:22:34.878176926Z,403,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,5809258230
5001391,2026-01-11T08:22:34.878176926Z,403,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,97739198370
5001391,2026-01-11T08:22:34.878176926Z,403,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,129632532343
5001391,2026-01-11T08:22:34.878176926Z,403,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,309623591
5001391,2026-01-11T08:22:34.878176926Z,403,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,232799513318
5001391,2026-01-11T08:22:34.878176926Z,403,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,36510905623710
5001391,2026-01-11T08:22:34.878176926Z,403,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,32645744160,654026918672
