height,timestamp,masp_epoch,token_address,last_inflation,last_locked
3073614,2025-08-07T18:23:19.429605473Z,246,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,12492322605,117453039927
3073614,2025-08-07T18:23:19.429605473Z,246,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,2841416818,15165001240
3073614,2025-08-07T18:23:19.429605473Z,246,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,25648195248,197291936911
3073614,2025-08-07T18:23:19.429605473Z,246,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,25648909120,1671254788852
3073614,2025-08-07T18:23:19.429605473Z,246,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,492268838,14027682952
3073614,2025-08-07T18:23:19.429605473Z,246,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,16539923433,467984891404
3073614,2025-08-07T18:23:19.429605473Z,246,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,48591244997799
3073614,2025-08-07T18:23:19.429605473Z,246,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,51298894164,1211314374343
3073614,2025-08-07T18:23:19.429605473Z,246,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,7570630384
3073614,2025-08-07T18:23:19.429605473Z,246,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1354672296
3073614,2025-08-07T18:23:19.429605473Z,246,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34309250000
3053614,2025-08-06T03:52:25.753648735Z,245,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,12020644080,117271881686
3053614,2025-08-06T03:52:25.753648735Z,245,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,2722968706,15165001240
3053614,2025-08-06T03:52:25.753648735Z,245,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,25641804768,203685069420
3053614,2025-08-06T03:52:25.753648735Z,245,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,25641804268,1640241305205
3053614,2025-08-06T03:52:25.753648735Z,245,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,471614574,14027682952
3053614,2025-08-06T03:52:25.753648735Z,245,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,15887015773,467984891404
