height,timestamp,masp_epoch,token_address,last_inflation,last_locked
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122976086973
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,6800788760
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,105214954688
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,1348923321971
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,904206802
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,240812523223
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,41812063219772
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,26004094512,1040636009438
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,5064014749
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
4580502,2025-12-08T03:27:10.864470016Z,369,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122889086973
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,6800788760
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,105214954688
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,1348922583852
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,904206802
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,240812523223
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,41798819744295
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,25965985416,1059620681552
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,5064014749
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
4570502,2025-12-07T08:01:47.019111427Z,368,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122889086973
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,6800788760
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,105214954688
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,1349021764269
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,904206802
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,240812523223
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,41774992404595
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,25909248540,1059821681552
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,5064014749
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
4560502,2025-12-06T12:35:14.595681152Z,367,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,122892908661
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,6800788760
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,105251155390
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,1349071400260
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,904206802
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,240812523223
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,41711649253508
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,25837411728,1053646423258
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,5064014749
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
4550502,2025-12-05T17:08:13.972626172Z,366,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,123349956161
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,6800788760
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,105251155387
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,1349012135524
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,904206802
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,240812523223
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1q9gr66cvu4hrzm0sd5kmlnjje82gs3xlfg3v6nu7,0,41711618683515
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1pkl64du8p2d240my5umxm24qhrjsvh42ruc98f97,25772300073,1053659203258
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1phv4vcuw2ftsjahhvg65w4ux8as09tlysuhvzqje,0,5064014749
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1pk6pgu4cpqeu4hqjkt6s724eufu64svpqgu52m3g,0,1727533296
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1pk288t54tg99umhamwx998nh0q2dhc7slch45sqy,0,34333675000
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1p443nycjk2w0q3al3vfnw3gw7w4qga07psfqnjtm,0,0
4540502,2025-12-04T21:40:56.569064888Z,365,tnam1pkfnp8vx0rdrsxyagq5ffle60hv4jwag7g06h7gx,0,0
4520502,2025-12-03T06:34:57.721581813Z,364,tnam1pkg30gnt4q0zn7j00r6hms4ajrxn6f5ysyyl7w9m,0,123349778852
4520502,2025-12-03T06:34:57.721581813Z,364,tnam1ph6xhf0defk65hm7l5ursscwqdj8ehrcdv300u4g,0,6800788760
4520502,2025-12-03T06:34:57.721581813Z,364,tnam1pklj3kwp0cpsdvv56584rsajty974527qsp8n0nm,0,105249864160
4520502,2025-12-03T06:34:57.721581813Z,364,tnam1p5z8ruwyu7ha8urhq2l0dhpk2f5dv3ts7uyf2n75,0,1348972904348
4520502,2025-12-03T06:34:57.721581813Z,364,tnam1p5z5538v3kdk3wdx7r2hpqm4uq9926dz3ughcp7n,0,904206802
4520502,2025-12-03T06:34:57.721581813Z,364,tnam1p4px8sw3am4qvetj7eu77gftm4fz4hcw2ulpldc7,0,240812523223
